"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","QGDP","VOLIDX","IDX","Q","2022-Q1",112.723482421,
"SVK","QGDP","VOLIDX","IDX","Q","2022-Q2",113.112581611,
"ESP","QGDP","VOLIDX","IDX","Q","2015-Q1",98.50745438,
"ESP","QGDP","VOLIDX","IDX","Q","2015-Q2",99.570444424,
"ESP","QGDP","VOLIDX","IDX","Q","2015-Q3",100.472409101,
"ESP","QGDP","VOLIDX","IDX","Q","2015-Q4",101.450063121,
"ESP","QGDP","VOLIDX","IDX","Q","2016-Q1",102.140171841,
"ESP","QGDP","VOLIDX","IDX","Q","2016-Q2",102.563883754,
"ESP","QGDP","VOLIDX","IDX","Q","2016-Q3",103.44247378,
"ESP","QGDP","VOLIDX","IDX","Q","2016-Q4",104.004949489,
"ESP","QGDP","VOLIDX","IDX","Q","2017-Q1",104.821578141,
"ESP","QGDP","VOLIDX","IDX","Q","2017-Q2",105.895327945,
"ESP","QGDP","VOLIDX","IDX","Q","2017-Q3",106.562062015,
"ESP","QGDP","VOLIDX","IDX","Q","2017-Q4",107.136781589,
"ESP","QGDP","VOLIDX","IDX","Q","2018-Q1",107.594256886,
"ESP","QGDP","VOLIDX","IDX","Q","2018-Q2",108.224630388,
"ESP","QGDP","VOLIDX","IDX","Q","2018-Q3",108.78784815,
"ESP","QGDP","VOLIDX","IDX","Q","2018-Q4",109.505041782,
"ESP","QGDP","VOLIDX","IDX","Q","2019-Q1",110.171775852,
"ESP","QGDP","VOLIDX","IDX","Q","2019-Q2",110.553190779,
"ESP","QGDP","VOLIDX","IDX","Q","2019-Q3",110.879322803,
"ESP","QGDP","VOLIDX","IDX","Q","2019-Q4",111.120118803,
"ESP","QGDP","VOLIDX","IDX","Q","2020-Q1",105.022674338,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2020-Q2",86.301063639,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2020-Q3",100.659777329,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2020-Q4",100.600413138,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2021-Q1",100.370376898,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2021-Q2",101.727590714,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2021-Q3",104.889475935,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2021-Q4",107.265527678,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2022-Q1",107.062947376,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2022-Q2",108.624967651,"P"
"ESP","QGDP","VOLIDX","IDX","Q","2022-Q3",108.878007515,"P"
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q1",98.387150403,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q2",99.377822877,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q3",100.735718188,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q4",101.472462597,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q1",101.434040892,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q2",101.481082852,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q3",101.789770057,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q4",102.650892422,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q1",103.178616186,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q2",104.512456883,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q3",105.479238938,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q4",105.62832829,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q1",106.09620286,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q2",107.18145184,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q3",106.363102356,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q4",107.637750639,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q1",108.322855619,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q2",108.971591336,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q3",109.149414869,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q4",109.434211655,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q1",109.402357763,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q2",100.585807859,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q3",107.954072927,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q4",107.738073981,
"SWE","QGDP","VOLIDX","IDX","Q","2021-Q1",109.542826861,
"SWE","QGDP","VOLIDX","IDX","Q","2021-Q2",110.534156116,
"SWE","QGDP","VOLIDX","IDX","Q","2021-Q3",112.335296699,
"SWE","QGDP","VOLIDX","IDX","Q","2021-Q4",113.830213006,
"SWE","QGDP","VOLIDX","IDX","Q","2022-Q1",114.03611394,
"SWE","QGDP","VOLIDX","IDX","Q","2022-Q2",115.061267432,
"SWE","QGDP","VOLIDX","IDX","Q","2022-Q3",115.866727583,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q1",99.196434919,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q2",99.651885507,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q3",100.273280332,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q4",100.747447151,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q1",101.140945723,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q2",101.816695366,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q3",102.543279901,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q4",102.697717935,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q1",102.829739326,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q2",103.004592669,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q3",103.560858294,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q4",104.635116713,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q1",105.809701188,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q2",106.838278467,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q3",106.492086142,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q4",106.743766065,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q1",106.903542792,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q2",107.378591022,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q3",107.976834151,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q4",108.581511083,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q1",106.94669881,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q2",99.409940902,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q3",106.682697652,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q4",106.969142051,
"CHE","QGDP","VOLIDX","IDX","Q","2021-Q1",106.839211833,
"CHE","QGDP","VOLIDX","IDX","Q","2021-Q2",108.966808774,
"CHE","QGDP","VOLIDX","IDX","Q","2021-Q3",110.923876527,
"CHE","QGDP","VOLIDX","IDX","Q","2021-Q4",111.044021345,
"CHE","QGDP","VOLIDX","IDX","Q","2022-Q1",111.388405022,
"CHE","QGDP","VOLIDX","IDX","Q","2022-Q2",111.689251366,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q1",97.846444676,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.337398863,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.729626318,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q4",101.905006953,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q1",102.273432245,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q2",103.736848879,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q3",100.762014831,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q4",106.313610485,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q1",107.768900615,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q2",110.226375137,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q3",111.897317173,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q4",114.004076405,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q1",115.678503438,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q2",116.439114812,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q3",114.543561078,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q4",110.896361969,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q1",113.004531401,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q2",115.693984042,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q3",115.752554631,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q4",117.332148675,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q1",117.94207968,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q2",105.709418974,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q3",122.252221899,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q4",123.578227919,
"TUR","QGDP","VOLIDX","IDX","Q","2021-Q1",126.811848815,
"TUR","QGDP","VOLIDX","IDX","Q","2021-Q2",129.341690654,
"TUR","QGDP","VOLIDX","IDX","Q","2021-Q3",132.852648635,
"TUR","QGDP","VOLIDX","IDX","Q","2021-Q4",134.945925973,
"TUR","QGDP","VOLIDX","IDX","Q","2022-Q1",135.85535958,
"TUR","QGDP","VOLIDX","IDX","Q","2022-Q2",138.667466861,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q1",99.129539838,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.75690896,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.186751514,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q4",100.926799688,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q1",101.29556749,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q2",101.933180163,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q3",102.383316543,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q4",103.048760748,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q1",103.810455669,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q2",104.367086314,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q3",104.905549153,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q4",105.563648926,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q1",105.721747492,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q2",106.202614521,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q3",106.792874934,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q4",107.067518041,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q1",107.742432698,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q2",107.860909985,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q3",108.519782856,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q4",108.492531147,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q1",105.627429521,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q2",83.454782216,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q3",97.315465103,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q4",98.496759028,
"GBR","QGDP","VOLIDX","IDX","Q","2021-Q1",97.345229381,
"GBR","QGDP","VOLIDX","IDX","Q","2021-Q2",103.712658757,
"GBR","QGDP","VOLIDX","IDX","Q","2021-Q3",105.544128199,
"GBR","QGDP","VOLIDX","IDX","Q","2021-Q4",107.255380884,
"GBR","QGDP","VOLIDX","IDX","Q","2022-Q1",107.997168528,
"GBR","QGDP","VOLIDX","IDX","Q","2022-Q2",108.250937985,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q1",99.369485978,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q2",99.945830419,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q3",100.269027922,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q4",100.41565568,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q1",101.007284508,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q2",101.312719231,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q3",101.921725567,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q4",102.428163202,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q1",102.868259238,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q2",103.386502308,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q3",104.242013947,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q4",105.290334274,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q1",106.01963184,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q2",106.758952238,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q3",107.529790214,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q4",107.725261306,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q1",108.309897729,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q2",109.038833024,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q3",110.00924208,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q4",110.49663461,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q1",109.198128767,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q2",99.933392448,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q3",107.782643886,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q4",108.820820624,
"USA","QGDP","VOLIDX","IDX","Q","2021-Q1",110.499699538,
"USA","QGDP","VOLIDX","IDX","Q","2021-Q2",112.385946984,
"USA","QGDP","VOLIDX","IDX","Q","2021-Q3",113.123979307,
"USA","QGDP","VOLIDX","IDX","Q","2021-Q4",115.042215859,
"USA","QGDP","VOLIDX","IDX","Q","2022-Q1",114.570153718,
"USA","QGDP","VOLIDX","IDX","Q","2022-Q2",114.404446353,
"USA","QGDP","VOLIDX","IDX","Q","2022-Q3",115.131576044,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q1",98.61799758,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q2",100.851119414,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q3",100.83778759,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q4",99.693095416,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q1",98.817621289,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q2",97.167434594,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q3",97.569301573,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q4",98.124331156,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q1",99.021212165,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q2",100.064513634,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q3",101.333802635,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q4",102.298635666,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q1",101.976968646,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q2",97.366249182,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q3",97.13820979,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q4",95.696005498,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q1",95.781409583,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q2",96.612228182,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q3",96.784729093,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q4",95.152140951,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q1",91.135578641,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q2",77.600167712,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q3",86.843733451,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q4",90.536141906,
"ARG","QGDP","VOLIDX","IDX","Q","2021-Q1",93.764751994,
"ARG","QGDP","VOLIDX","IDX","Q","2021-Q2",93.185623686,
"ARG","QGDP","VOLIDX","IDX","Q","2021-Q3",96.788062291,
"ARG","QGDP","VOLIDX","IDX","Q","2021-Q4",98.367149231,
"ARG","QGDP","VOLIDX","IDX","Q","2022-Q1",99.526855185,
"ARG","QGDP","VOLIDX","IDX","Q","2022-Q2",100.564542098,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q1",102.913726376,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q2",100.466488604,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q3",98.871399947,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q4",98.086563561,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q1",96.601893825,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q2",96.95948637,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q3",96.474110235,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q4",96.263953605,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q1",97.322966103,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q2",98.075822549,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q3",98.382022874,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q4",98.78112263,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q1",99.407142585,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q2",99.355623518,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q3",100.382169546,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q4",100.036638915,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q1",100.445967429,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q2",101.008351197,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q3",101.116132306,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q4",101.471083183,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q1",99.075485692,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q2",90.193740742,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q3",97.401066062,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q4",100.493344858,
"BRA","QGDP","VOLIDX","IDX","Q","2021-Q1",101.566330339,
"BRA","QGDP","VOLIDX","IDX","Q","2021-Q2",101.282739247,
"BRA","QGDP","VOLIDX","IDX","Q","2021-Q3",101.342930856,
"BRA","QGDP","VOLIDX","IDX","Q","2021-Q4",102.128221741,
"BRA","QGDP","VOLIDX","IDX","Q","2022-Q1",103.274469019,
"BRA","QGDP","VOLIDX","IDX","Q","2022-Q2",104.547356078,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q1",99.395474462,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q2",100.173332196,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q3",99.731536418,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q4",100.504141299,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q1",101.870880598,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q2",101.157927499,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q3",101.745845019,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q4",101.62636519,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q1",101.331654159,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q2",102.301665,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q3",104.220678024,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q4",104.979346077,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q1",106.470079774,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q2",107.541926213,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q3",107.113170481,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q4",108.345538379,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q1",108.327299046,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q2",109.308179112,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q3",109.598355095,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q4",105.269024441,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q1",107.693567851,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q2",93.773395475,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q3",98.773860894,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q4",105.389758235,
"CHL","QGDP","VOLIDX","IDX","Q","2021-Q1",109.34807172,
"CHL","QGDP","VOLIDX","IDX","Q","2021-Q2",110.842498912,
"CHL","QGDP","VOLIDX","IDX","Q","2021-Q3",115.762901085,
"CHL","QGDP","VOLIDX","IDX","Q","2021-Q4",117.776064004,
"CHL","QGDP","VOLIDX","IDX","Q","2022-Q1",117.112018492,
"CHL","QGDP","VOLIDX","IDX","Q","2022-Q2",117.103794303,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.987717139,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.811585402,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.787501056,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q4",100.413196453,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q1",101.175574108,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q2",101.795287091,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q3",102.379269037,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q4",102.99939977,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q1",102.726878408,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q2",103.131629592,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q3",103.770783306,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q4",104.271182415,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q1",104.777418839,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q2",105.585714236,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q3",106.808084087,
